League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link,Year
bundesliga,B. Moenchengladbach,Furth,"[""09' Goal_Home - Hofmann J.(Stindl L.)"", ""28' Goal_Home - Neuhaus F."", ""43' Goal_Home - Plea A.(Stindl L.)"", ""45+2' Yellow_Away - Seguin P.(Nadmierna ostrość)"", ""55' Yellow_Home - Stindl L.(Niesportowe zachowanie)"", ""57' Goal_Home - Hofmann J.(Stindl L.)"", ""78' Yellow_Away - Leweling J.(Nadmierna ostrość)"", ""89' Yellow_Away - Christiansen M.(Podcięcie)""]",12,2021-11-20,15:30,4.0,0.0,3.0,0.0,Home,1.32,5.4,10.5,1.32,True,True,True,False,False,False,False,False,6.0,6.0,0.0,55%,45%,19.0,4.0,11.0,2.0,96.0,106.0,47.0,41.0,8.0,2.0,,,14.0,13.0,7.0,7.0,2.0,2.0,27.0,11.0,2.0,7.0,11.0,13.0,1.0,3.0,https://www.flashscore.com/match/8MwJ3Kti/#/match-summary/match-summary,2021
bundesliga,Bayer Leverkusen,Bochum,"[""04' Goal_Home - Adli A.(Frimpong J.)"", ""30' Yellow_Home - Frimpong J.(Nadmierna ostrość)"", ""49' Yellow_Home - Diaby M.(Nadmierna ostrość)"", ""63' Yellow_Away - Masovic E.(Podcięcie)"", ""87' Yellow_Home - Adli A.(Nadmierna ostrość)"", ""90+1' Yellow_Away - Soares D. T.(Nadmierna ostrość)""]",12,2021-11-20,15:30,1.0,0.0,1.0,0.0,Home,,,,,False,False,True,False,False,False,False,False,6.0,6.0,0.0,55%,45%,11.0,19.0,5.0,7.0,120.0,99.0,48.0,32.0,6.0,12.0,,,14.0,12.0,7.0,7.0,2.0,1.0,25.0,16.0,7.0,4.0,10.0,13.0,3.0,2.0,https://www.flashscore.com/match/2PjXuHlp/#/match-summary/match-summary,2021
bundesliga,Borussia Dortmund,VfB Stuttgart,"[""35' Yellow_Away - Coulibaly T.(Podcięcie)"", ""48' Yellow_Away - PrzytrzymywanieAnton W.(Przytrzymywanie)"", ""56' Goal_Home - Malen D.(Guerreiro R.)"", ""63' Goal_Away - Massimo R.(Karazor A.)"", ""85' Goal_Home - Reus M.""]",12,2021-11-20,15:30,2.0,1.0,0.0,0.0,Home,1.36,5.35,8.4,1.36,True,False,False,False,False,False,False,False,7.0,6.0,1.0,62%,38%,20.0,12.0,5.0,4.0,129.0,81.0,73.0,28.0,15.0,8.0,,,15.0,11.0,2.0,3.0,0.0,1.0,19.0,12.0,3.0,3.0,11.0,14.0,0.0,2.0,https://www.flashscore.com/match/MRx3cqKH/#/match-summary/match-summary,2021
bundesliga,TSG Hoffenheim,RB Lipsk,"[""12' Goal_Home - Samassekou D.(Geiger D.)"", ""35' Yellow_Away - Silva An.(Nadmierna ostrość)"", ""42' Yellow_Home - Grillitsch F.(Nadmierna ostrość)"", ""68' Goal_Home - Dabbur M."", ""84' Yellow_Away - Angelino(Niesportowe zachowanie)"", ""90+3' Yellow_Home - Nordtveit H.(Nadmierna ostrość)""]",12,2021-11-20,15:30,2.0,0.0,1.0,0.0,Home,4.25,4.25,1.77,4.25,False,False,True,False,False,False,False,False,7.0,5.0,2.0,47%,53%,24.0,4.0,8.0,0.0,88.0,112.0,49.0,47.0,16.0,4.0,,,21.0,21.0,7.0,2.0,4.0,3.0,29.0,27.0,0.0,6.0,17.0,18.0,2.0,2.0,https://www.flashscore.com/match/UySR1bB3/#/match-summary/match-summary,2021
bundesliga,FC Augsburg,Bayern Monachium,"[""23' Goal_Home - Pedersen M."", ""36' Goal_Home - Hahn A.(Iago)"", ""38' Goal_Away - Lewandowski R.(Mueller T.)"", ""45' Yellow_Home - Hahn A.(Niesportowe zachowanie)"", ""45+1' Yellow_Away - Hernandez L.(Niesportowe zachowanie)"", ""79' Yellow_Home - Framberger R.(Faul)"", ""90+1' Yellow_Home - Weinzierl M.(Poza boiskiem)""]",12,2021-11-19,20:30,2.0,1.0,2.0,1.0,Home,15.0,8.3,1.19,15.0,True,False,False,False,False,False,False,False,7.0,5.0,2.0,31%,69%,6.0,18.0,3.0,4.0,54.0,207.0,22.0,80.0,3.0,14.0,,,11.0,19.0,1.0,10.0,1.0,2.0,21.0,27.0,3.0,1.0,18.0,9.0,2.0,1.0,https://www.flashscore.com/match/x2VZaxtG/#/match-summary/match-summary,2021
bundesliga,Furth,Eintracht Frankfurt,"[""37' Yellow_Home - Sarpei H. N.(Podcięcie)"", ""65' Yellow_Home - Christiansen M.(Podcięcie)"", ""75' Goal_Away - Rode S.(Kamada D.)"", ""87' Yellow_Home - Hrgota B.(Faul)"", ""88' Yellow_Away - Jakic K.(Niesportowe zachowanie)"", ""88' Yellow_Home - Griesbeck S.(Niesportowe zachowanie)"", ""90+2' Goal_Home - Itten C."", ""90+4' Goal_Away - Borre R.""]",11,2021-11-07,19:30,1.0,2.0,0.0,0.0,Away,3.7,3.6,2.05,2.05,True,False,False,False,False,False,True,True,11.0,3.0,8.0,57%,43%,20.0,14.0,2.0,4.0,120.0,79.0,52.0,32.0,18.0,10.0,,,18.0,13.0,6.0,3.0,1.0,2.0,26.0,26.0,2.0,1.0,12.0,17.0,4.0,1.0,https://www.flashscore.com/match/8OYbbP4B/#/match-summary/match-summary,2021
bundesliga,1. FC Koeln,1. FC Union Berlin,"[""07' Goal_Home - Modeste A."", ""09' Goal_Away - Ryerson J.(Giesselmann N.)"", ""16' Yellow_Away - Baumgartl T.(Podcięcie)"", ""17' Yellow_Home - Modeste A.(Niesportowe zachowanie)"", ""18' Yellow_Away - Luthe A.(Niesportowe zachowanie)"", ""45+1' Goal_Away - Promel G.(Haraguchi G.)"", ""54' Yellow_Home - Duda O.(Nadmierna ostrość)"", ""86' Goal_Home - Modeste A.(Kainz F.)""]",11,2021-11-07,17:30,2.0,2.0,1.0,2.0,Draw,,,,,True,True,True,True,False,True,False,False,3.0,1.0,2.0,66%,34%,16.0,9.0,5.0,3.0,104.0,91.0,40.0,30.0,11.0,6.0,,,19.0,8.0,5.0,2.0,0.0,0.0,32.0,23.0,1.0,3.0,8.0,19.0,2.0,2.0,https://www.flashscore.com/match/zBzi0oza/#/match-summary/match-summary,2021
bundesliga,Hertha Berlin,Bayer Leverkusen,"[""30' Yellow_Away - Palacios E.(Faul)"", ""42' Goal_Home - Jovetic S.(Mittelstadt M.)"", ""58' Yellow_Away - Demirbay K.(Podcięcie)"", ""64' Yellow_Home - Darida V.(Podcięcie)"", ""79' Yellow_Away - Diaby M.(Podcięcie)"", ""90' Goal_Away - Andrich R.(Kossounou O.)""]",11,2021-11-07,15:30,1.0,1.0,1.0,0.0,Draw,3.6,3.62,2.08,3.62,False,False,False,False,False,False,False,True,2.0,7.0,-5.0,44%,56%,15.0,8.0,5.0,3.0,86.0,112.0,30.0,36.0,10.0,5.0,,,17.0,16.0,5.0,6.0,3.0,4.0,22.0,27.0,2.0,4.0,13.0,12.0,1.0,3.0,https://www.flashscore.com/match/IZun1RKh/#/match-summary/match-summary,2021
bundesliga,RB Lipsk,Borussia Dortmund,"[""29' Goal_Home - Nkunku C.(Gvardiol J.)"", ""31' Yellow_Away - Bellingham J.(Przytrzymywanie)"", ""31' Yellow_Away - Reus M.(Niesportowe zachowanie)"", ""38' Yellow_Away - Witsel A.(Podcięcie)"", ""40' Yellow_Home - Adams T.(Faul)"", ""52' Goal_Away - Reus M.(Meunier T.)"", ""55' Yellow_Away - Meunier T.(Podcięcie)"", ""65' Yellow_Home - Poulsen Y.(Faul)"", ""68' Goal_Home - Poulsen Y.(Nkunku C.)"", ""88' Yellow_Home - Szoboszlai D.(Symulowanie)"", ""89' Yellow_Away - Moukoko Y.(Faul)""]",11,2021-11-06,18:30,2.0,1.0,1.0,0.0,Home,1.98,3.9,3.75,1.98,True,False,False,False,False,False,False,False,4.0,9.0,-5.0,52%,48%,15.0,9.0,8.0,3.0,124.0,103.0,45.0,36.0,7.0,6.0,,,20.0,17.0,5.0,6.0,4.0,2.0,20.0,14.0,2.0,6.0,12.0,18.0,3.0,5.0,https://www.flashscore.com/match/KpBWbyvP/#/match-summary/match-summary,2021
bundesliga,Bayern Monachium,SC Freiburg,"[""30' Goal_Home - Goretzka L.(Mueller T.)"", ""75' Goal_Home - Lewandowski R.(Sane L.)"", ""90+3' Goal_Away - Haberer J.""]",11,2021-11-06,15:30,2.0,1.0,1.0,0.0,Home,1.2,8.0,14.5,1.2,True,False,False,False,False,False,False,True,2.0,3.0,-1.0,62%,38%,29.0,14.0,11.0,4.0,120.0,121.0,59.0,48.0,18.0,10.0,,,13.0,8.0,6.0,4.0,3.0,0.0,16.0,13.0,3.0,9.0,5.0,13.0,,,https://www.flashscore.com/match/tfCSaHOI/#/match-summary/match-summary,2021
bundesliga,Bochum,TSG Hoffenheim,"[""29' Yellow_Away - Posch S.(Przytrzymywanie)"", ""38' Yellow_Away - Vogt K.(Nadmierna ostrość)"", ""52' Yellow_Home - Stafylidis K.(Przytrzymywanie)"", ""66' Goal_Home - Novothny S.(Pantovic M.)"", ""73' Yellow_Away - Grillitsch F.(Nadmierna ostrość)"", ""75' Yellow_Away - Kramaric A.(Niesportowe zachowanie)"", ""76' Penalty_Missed_Home -  Riemann M.()"", ""78' Yellow_Away - Rudy S.(Podcięcie)"", ""90+7' Goal_Home - Pantovic M.(Holtmann G.)""]",11,2021-11-06,15:30,2.0,0.0,0.0,0.0,Home,3.75,3.8,1.97,3.75,False,False,False,False,False,False,True,False,5.0,4.0,1.0,41%,59%,14.0,9.0,4.0,1.0,94.0,106.0,25.0,60.0,10.0,8.0,,,20.0,11.0,2.0,4.0,3.0,1.0,19.0,32.0,1.0,2.0,7.0,20.0,1.0,5.0,https://www.flashscore.com/match/E1Zfa5k5/#/match-summary/match-summary,2021
bundesliga,VfB Stuttgart,Arminia Bielefeld,"[""19' Goal_Away - Okugawa M.(Wimmer P.)"", ""54' Yellow_Away - Brunner C.(Przytrzymywanie)"", ""83' Yellow_Away - Kunze F.(Podcięcie)"", ""90+3' Yellow_Away - Prietl M.(Nadmierna ostrość)""]",11,2021-11-06,15:30,0.0,1.0,0.0,1.0,Away,1.95,3.6,4.05,4.05,False,False,False,False,False,False,False,False,,,,62%,38%,9.0,15.0,4.0,2.0,154.0,111.0,39.0,48.0,5.0,13.0,,,11.0,13.0,8.0,4.0,3.0,1.0,32.0,18.0,1.0,4.0,11.0,11.0,0.0,3.0,https://www.flashscore.com/match/pMsv3mjt/#/match-summary/match-summary,2021
bundesliga,VfL Wolfsburg,FC Augsburg,"[""14' Goal_Home - Nmecha L.(Paulo Otavio)"", ""39' Yellow_Away - Strobl T.(Podcięcie)"", ""86' Yellow_Home - Guilavogui J.(Faul)"", ""87' Yellow_Away - Oxford R.(Nadmierna ostrość)"", ""90+2' Yellow_Home - Nmecha F.(Nadmierna ostrość)"", ""90+4' Yellow_Away - Pedersen M.(Podcięcie)""]",11,2021-11-06,15:30,1.0,0.0,1.0,0.0,Home,1.62,3.92,6.1,1.62,False,False,True,False,False,False,False,False,6.0,3.0,3.0,60%,40%,9.0,13.0,4.0,3.0,128.0,77.0,43.0,34.0,5.0,10.0,,,15.0,16.0,0.0,8.0,2.0,2.0,22.0,18.0,3.0,3.0,14.0,13.0,2.0,3.0,https://www.flashscore.com/match/OIyD7TsP/#/match-summary/match-summary,2021
bundesliga,1. FSV Mainz 05,B. Moenchengladbach,"[""22' Yellow_Away - Elvedi N.(Podcięcie)"", ""31' Yellow_Home - Lee Jae-Sung(Podcięcie)"", ""38' Goal_Away - Neuhaus F."", ""45' Yellow_Home - Bell S.(Przytrzymywanie)"", ""53' Yellow_Home - Boetius J-P.(Podcięcie)"", ""64' Yellow_Away - Kone K.(Przytrzymywanie)"", ""70' Yellow_Away - Bensebaini R.(Podcięcie)"", ""76' Goal_Home - Widmer S.""]",11,2021-11-05,20:30,1.0,1.0,0.0,1.0,Draw,2.68,3.55,2.62,3.55,False,False,False,False,False,False,False,False,1.0,5.0,-4.0,49%,51%,19.0,11.0,8.0,5.0,121.0,97.0,44.0,30.0,11.0,6.0,,,7.0,17.0,9.0,1.0,2.0,1.0,17.0,14.0,4.0,7.0,15.0,8.0,3.0,3.0,https://www.flashscore.com/match/vqsr275n/#/match-summary/match-summary,2021
bundesliga,B. Moenchengladbach,Bochum,"[""12' Goal_Home - Plea A.(Scally J.)"", ""40' Goal_Home - Hofmann J.(Plea A.)"", ""51' Yellow_Away - Masovic E.(Przytrzymywanie)"", ""85' Yellow_Home - Wolf H.(Podcięcie)"", ""86' Goal_Away - Blum D.""]",10,2021-10-31,17:30,2.0,1.0,2.0,0.0,Home,1.37,5.15,8.9,1.37,True,False,True,False,False,False,False,False,5.0,6.0,-1.0,59%,41%,14.0,11.0,5.0,4.0,125.0,89.0,41.0,36.0,9.0,7.0,,,19.0,8.0,9.0,1.0,2.0,3.0,27.0,25.0,3.0,3.0,7.0,15.0,1.0,1.0,https://www.flashscore.com/match/ruG74uAm/#/match-summary/match-summary,2021
bundesliga,FC Augsburg,VfB Stuttgart,"[""07' Goal_Away - Fuhrich C.(Endo W.)"", ""21' Yellow_Home - Gouweleeuw J.(Podcięcie)"", ""30' Goal_Home - Oxford R.(Maier A.)"", ""32' Yellow_Home - Caligiuri D.(Uderzenie łokciem)"", ""39' Yellow_Away - Didavi D.(Podcięcie)"", ""52' Goal_Home - Gouweleeuw J.(Vargas R.)"", ""59' Yellow_Away - Coulibaly T.(Podcięcie)"", ""72' Goal_Home - Niederlechner F.(Finnbogason A.)"", ""77' Yellow_Away - Al Ghaddioui H.(Podcięcie)"", ""81' Goal_Home - Finnbogason A.(Zeqiri A.)"", ""90+2' Yellow_Away - Forster P.(Podcięcie)"", ""90+3' Yellow_Home - Gruezo C.(Przytrzymywanie)""]",10,2021-10-31,15:30,4.0,1.0,1.0,1.0,Home,2.77,3.1,2.65,2.77,True,True,False,True,False,False,False,False,3.0,8.0,-5.0,38%,62%,20.0,12.0,12.0,3.0,88.0,134.0,34.0,36.0,8.0,9.0,,,13.0,17.0,7.0,5.0,2.0,0.0,18.0,24.0,2.0,8.0,15.0,12.0,3.0,4.0,https://www.flashscore.com/match/YT8K1wf6/#/match-summary/match-summary,2021
bundesliga,Eintracht Frankfurt,RB Lipsk,"[""35' Goal_Away - Poulsen Y.(Orban W.)"", ""69' Yellow_Home - Trapp K.(Niesportowe zachowanie)"", ""90+3' Yellow_Away - Gulacsi P.(Opóźnianie gry)"", ""90+4' Goal_Home - Tuta(Kostic F.)""]",10,2021-10-30,18:30,1.0,1.0,0.0,1.0,Draw,4.65,4.1,1.76,4.1,False,False,False,False,False,False,True,False,3.0,4.0,-1.0,49%,51%,12.0,15.0,3.0,7.0,111.0,110.0,28.0,47.0,9.0,8.0,,,12.0,15.0,5.0,5.0,3.0,3.0,24.0,26.0,6.0,2.0,11.0,9.0,1.0,1.0,https://www.flashscore.com/match/MTDvBsXJ/#/match-summary/match-summary,2021
bundesliga,1. FC Union Berlin,Bayern Monachium,"[""15' Goal_Away - Lewandowski R.(Penalty )"", ""15' Yellow_Home - Jaeckel P.(Zagranie ręką)"", ""23' Goal_Away - Lewandowski R.(Mueller T.)"", ""30' Yellow_Away - Sule N.(Nadmierna ostrość)"", ""35' Goal_Away - Sane L.(Mueller T.)"", ""43' Goal_Home - Giesselmann N.(Haraguchi G.)"", ""60' Goal_Away - Coman K.(Mueller T.)"", ""65' Goal_Home - Ryerson J.(Behrens K.)"", ""79' Goal_Away - Mueller T.(Upamecano D.)""]",10,2021-10-30,15:30,2.0,5.0,1.0,3.0,Away,9.5,5.88,1.33,1.33,True,True,False,True,False,False,False,False,2.0,3.0,-1.0,40%,60%,9.0,14.0,6.0,6.0,100.0,134.0,37.0,47.0,3.0,8.0,,,12.0,9.0,6.0,1.0,2.0,3.0,16.0,16.0,1.0,4.0,9.0,7.0,1.0,1.0,https://www.flashscore.com/match/4lH35Lfs/#/match-summary/match-summary,2021
bundesliga,Arminia Bielefeld,1. FSV Mainz 05,"[""25' Goal_Away - Lee Jae-Sung"", ""42' Goal_Home - Laursen J.(Prietl M.)"", ""52' Yellow_Home - Andrade A.(Podcięcie)"", ""58' Yellow_Away - Kohr D.(Nadmierna ostrość)"", ""68' Goal_Away - Burkardt J."", ""70' Yellow_Home - Prietl M.(Przytrzymywanie)"", ""77' Yellow_Away - Hack A.(Nadmierna ostrość)"", ""80' Yellow_Away - Bell S.(Nadmierna ostrość)""]",10,2021-10-30,15:30,1.0,2.0,1.0,1.0,Away,3.55,3.4,2.18,2.18,True,False,False,False,False,False,False,False,1.0,1.0,0.0,52%,48%,15.0,16.0,7.0,6.0,126.0,101.0,45.0,52.0,8.0,10.0,,,11.0,16.0,6.0,6.0,0.0,4.0,21.0,24.0,4.0,6.0,16.0,9.0,2.0,3.0,https://www.flashscore.com/match/CK7O0c9C/#/match-summary/match-summary,2021
bundesliga,Bayer Leverkusen,VfL Wolfsburg,"[""28' Yellow_Away - Brooks J.(Niesportowe zachowanie)"", ""28' Yellow_Away - Steffen R.(Nadmierna ostrość)"", ""28' Yellow_Home - Tah J.(Niesportowe zachowanie)"", ""30' Yellow_Home - Alario L.(Nadmierna ostrość)"", ""48' Goal_Away - Nmecha L."", ""51' Goal_Away - Arnold M."", ""53' Yellow_Home - Wirtz F.(Podcięcie)"", ""90+5' Penalty_Missed_Home -  Alario L.()"", ""90+5' Red_Card_Away - Lacroix M.(Przytrzymywanie)""]",10,2021-10-30,15:30,0.0,2.0,0.0,0.0,Away,1.97,3.58,4.0,4.0,False,False,False,False,False,True,False,False,6.0,7.0,-1.0,61%,39%,12.0,13.0,1.0,8.0,140.0,72.0,71.0,24.0,11.0,5.0,,,15.0,13.0,10.0,2.0,2.0,2.0,30.0,25.0,6.0,1.0,11.0,15.0,3.0,2.0,https://www.flashscore.com/match/0KCrA1nQ/#/match-summary/match-summary,2021
bundesliga,Borussia Dortmund,1. FC Koeln,"[""11' Yellow_Away - Schmitz B.(Podcięcie)"", ""40' Goal_Home - Hazard T.(Bellingham J.)"", ""51' Yellow_Home - Meunier T.(Faul)"", ""56' Yellow_Away - Hubers T.(Faul)"", ""63' Goal_Home - Tigges S.(Brandt J.)"", ""82' Yellow_Away - Ozcan S.(Podcięcie)"", ""88' Yellow_Home - Bellingham J.(Niesportowe zachowanie)""]",10,2021-10-30,15:30,2.0,0.0,1.0,0.0,Home,1.52,4.88,6.0,1.52,False,False,False,False,False,False,False,False,8.0,3.0,5.0,45%,55%,7.0,19.0,4.0,6.0,95.0,127.0,38.0,53.0,3.0,13.0,,,11.0,12.0,4.0,3.0,2.0,0.0,16.0,21.0,6.0,2.0,10.0,11.0,2.0,3.0,https://www.flashscore.com/match/8QPdnbfJ/#/match-summary/match-summary,2021
bundesliga,SC Freiburg,Furth,"[""20' Own_Home - Asta S.()"", ""39' Goal_Home - Hofler N.(Grifo V.)"", ""41' Yellow_Away - Green J.(Podcięcie)"", ""50' Yellow_Away - Christiansen M.(Podcięcie)"", ""74' Goal_Away - Leweling J.(Hrgota B.)"", ""79' Goal_Home - Grifo V.(Penalty )""]",10,2021-10-30,15:30,3.0,1.0,2.0,0.0,Home,1.42,4.95,7.0,1.42,True,True,False,False,False,False,False,False,3.0,11.0,-8.0,51%,49%,12.0,8.0,5.0,4.0,98.0,88.0,43.0,45.0,7.0,4.0,,,11.0,10.0,5.0,2.0,1.0,1.0,22.0,24.0,3.0,2.0,10.0,13.0,0.0,2.0,https://www.flashscore.com/match/x2FB3aPg/#/match-summary/match-summary,2021
bundesliga,TSG Hoffenheim,Hertha Berlin,"[""19' Goal_Home - Kramaric A."", ""36' Goal_Home - Rudy S."", ""66' Yellow_Home - Akpoguma K.(Nadmierna ostrość)"", ""75' Yellow_Away - Ascacibar S.(Niesportowe zachowanie)"", ""75' Yellow_Home - Vogt K.(Niesportowe zachowanie)"", ""76' Red_Card_Away - Nadmierna ostrośćBoyata D.(Nadmierna ostrość)""]",10,2021-10-29,20:30,2.0,0.0,2.0,0.0,Home,1.7,4.0,5.0,1.7,False,False,False,False,False,False,False,False,4.0,2.0,2.0,55%,45%,14.0,5.0,3.0,2.0,119.0,95.0,66.0,30.0,11.0,3.0,,,12.0,18.0,9.0,4.0,3.0,3.0,24.0,20.0,2.0,1.0,15.0,9.0,2.0,1.0,https://www.flashscore.com/match/j5JF2Jv0/#/match-summary/match-summary,2021
bundesliga,Bochum,Eintracht Frankfurt,"[""03' Goal_Home - Blum D.(Asano T.)"", ""11' Penalty_Missed_Away -  Paciencia G.()"", ""45+1' Yellow_Away - Sow D.(Nadmierna ostrość)"", ""73' Yellow_Away - Kostic F.(Podcięcie)"", ""90+2' Goal_Home - Polter S.""]",9,2021-10-24,19:30,2.0,0.0,1.0,0.0,Home,3.65,3.6,2.06,3.65,False,False,True,False,False,False,True,False,6.0,2.0,4.0,45%,55%,19.0,14.0,7.0,6.0,107.0,129.0,41.0,52.0,12.0,8.0,,,13.0,10.0,4.0,7.0,2.0,0.0,33.0,33.0,6.0,5.0,9.0,11.0,0.0,2.0,https://www.flashscore.com/match/fNLhmvuD/#/match-summary/match-summary,2021
bundesliga,VfB Stuttgart,1. FC Union Berlin,"[""31' Goal_Away - Awoniyi T.(Becker S.)"", ""55' Yellow_Home - Nartey N.(Przytrzymywanie)"", ""56' Yellow_Home - Karazor A.(Podcięcie)"", ""57' Red_Card_Home - Żółta kartka / Karazor A."", ""62' Yellow_Away - Khedira R.(Faul)"", ""90+3' Goal_Home - Faghir W.(Didavi D.)""]",9,2021-10-24,17:30,1.0,1.0,0.0,1.0,Draw,2.4,3.37,3.1,3.37,False,False,False,False,False,False,True,False,10.0,3.0,7.0,56%,44%,8.0,11.0,2.0,3.0,138.0,99.0,22.0,45.0,6.0,8.0,,,13.0,18.0,1.0,2.0,2.0,0.0,27.0,16.0,2.0,1.0,16.0,13.0,3.0,1.0,https://www.flashscore.com/match/rJvXi2Qs/#/match-summary/match-summary,2021
bundesliga,1. FC Koeln,Bayer Leverkusen,"[""15' Goal_Away - Schick P.(Diaby M.)"", ""17' Goal_Away - Bellarabi K."", ""36' Yellow_Home - Uth M.(Nadmierna ostrość)"", ""43' Yellow_Away - Demirbay K.(Przytrzymywanie)"", ""63' Goal_Home - Modeste A.(Hector J.)"", ""65' Yellow_Away - Diaby M.(Niesportowe zachowanie)"", ""82' Goal_Home - Modeste A.(Andersson S.)"", ""89' Yellow_Away - Andrich R.(Podcięcie)""]",9,2021-10-24,15:30,2.0,2.0,0.0,2.0,Draw,3.1,3.9,2.18,3.9,True,True,False,True,False,False,False,False,2.0,3.0,-1.0,58%,42%,17.0,8.0,5.0,5.0,123.0,82.0,59.0,36.0,12.0,3.0,,,15.0,10.0,6.0,6.0,2.0,4.0,31.0,20.0,3.0,3.0,10.0,15.0,1.0,3.0,https://www.flashscore.com/match/CbWmlKP6/#/match-summary/match-summary,2021
bundesliga,Hertha Berlin,B. Moenchengladbach,"[""02' Yellow_Away - Beyer J.(Nadmierna ostrość)"", ""40' Goal_Home - Richter M."", ""54' Yellow_Home - Darida V.(Przytrzymywanie)"", ""77' Yellow_Away - Scally J.(Podcięcie)"", ""90+4' Yellow_Home - Ascacibar S.(Podcięcie)""]",9,2021-10-23,18:30,1.0,0.0,1.0,0.0,Home,3.45,3.55,2.15,3.45,False,False,False,False,False,False,False,False,2.0,4.0,-2.0,42%,58%,10.0,10.0,4.0,1.0,99.0,144.0,27.0,53.0,6.0,9.0,,,24.0,15.0,2.0,6.0,3.0,3.0,18.0,37.0,1.0,3.0,11.0,21.0,2.0,2.0,https://www.flashscore.com/match/4YSujtef/#/match-summary/match-summary,2021
bundesliga,Arminia Bielefeld,Borussia Dortmund,"[""31' Goal_Away - Can E.(Penalty )"", ""45' Goal_Away - Hummels M."", ""72' Goal_Away - Bellingham J.(Reus M.)"", ""83' Yellow_Home - Kunze F.(Nadmierna ostrość)"", ""87' Goal_Home - Klos F.(Penalty )""]",9,2021-10-23,15:30,1.0,3.0,0.0,3.0,Away,6.4,4.35,1.56,1.56,True,True,False,False,False,True,False,False,0.0,9.0,-9.0,34%,66%,13.0,14.0,6.0,7.0,95.0,155.0,33.0,40.0,7.0,7.0,,,10.0,15.0,7.0,2.0,2.0,2.0,8.0,19.0,4.0,5.0,13.0,9.0,1.0,0.0,https://www.flashscore.com/match/Y7Xqk0A0/#/match-summary/match-summary,2021
bundesliga,Bayern Monachium,TSG Hoffenheim,"[""08' Var_Home"", ""10' Yellow_Away - Samassekou D.(Podcięcie)"", ""16' Goal_Home - Gnabry S.(Musiala J.)"", ""30' Goal_Home - Lewandowski R.(Mueller T.)"", ""60' Yellow_Away - Rudy S.(Nadmierna ostrość)"", ""74' Yellow_Away - Raum D.(Nadmierna ostrość)"", ""82' Goal_Home - Choupo-Moting E. M.(Upamecano D.)"", ""87' Goal_Home - Coman K.(Upamecano D.)"", ""90+1' Yellow_Away - Grillitsch F.(Nadmierna ostrość)""]",9,2021-10-23,15:30,4.0,0.0,2.0,0.0,Home,1.19,8.65,13.5,1.19,True,True,False,False,False,False,False,False,3.0,5.0,-2.0,58%,42%,15.0,9.0,7.0,2.0,126.0,88.0,49.0,35.0,8.0,7.0,,,20.0,7.0,4.0,2.0,3.0,3.0,22.0,14.0,2.0,3.0,4.0,18.0,0.0,4.0,https://www.flashscore.com/match/zDkcb4mE/#/match-summary/match-summary,2021
bundesliga,RB Lipsk,Furth,"[""15' Yellow_Home - Angelino(Podcięcie)"", ""36' Yellow_Home - Kampl K.(Podcięcie)"", ""45' Goal_Away - Hrgota B.(Penalty )"", ""46' Goal_Home - Poulsen Y."", ""53' Goal_Home - Forsberg E.(Penalty )"", ""65' Goal_Home - Szoboszlai D.(Nkunku C.)"", ""88' Goal_Home - Novoa Ramos H.(Szoboszlai D.)""]",9,2021-10-23,15:30,4.0,1.0,0.0,2.0,Home,1.16,9.2,16.5,1.16,True,True,False,False,True,True,False,False,6.0,5.0,1.0,52%,48%,13.0,8.0,5.0,4.0,130.0,122.0,38.0,35.0,8.0,4.0,,,12.0,18.0,3.0,4.0,3.0,2.0,21.0,24.0,3.0,1.0,15.0,12.0,2.0,0.0,https://www.flashscore.com/match/E3l1cO2K/#/match-summary/match-summary,2021
bundesliga,VfL Wolfsburg,SC Freiburg,"[""07' Yellow_Home - Steffen R.(Przytrzymywanie)"", ""26' Yellow_Home - Guilavogui J.(Podcięcie)"", ""27' Goal_Away - Lienhart P."", ""68' Goal_Away - Holer L.(Gunter C.)"", ""71' Yellow_Home - Mbabu K.(Nadmierna ostrość)""]",9,2021-10-23,15:30,0.0,2.0,0.0,1.0,Away,2.25,3.37,3.4,3.4,False,False,False,False,False,False,False,False,4.0,2.0,2.0,54%,46%,17.0,11.0,4.0,4.0,91.0,95.0,58.0,38.0,13.0,7.0,,,17.0,17.0,7.0,1.0,0.0,1.0,22.0,28.0,2.0,4.0,17.0,15.0,3.0,0.0,https://www.flashscore.com/match/8Qm5drIQ/#/match-summary/match-summary,2021
